text,label
"Average tutorial — covers basics, nothing fancy. | 😊 | I'm",neutral
<p>This was exactly what I needed. Saved me hours 😄 ... wanna ... I'm</p>,positive
"Terrible audio, can't concentrate. 😒 | u",negative
Nice one! The example at 3:12 was perfect. ... ;),positive
Slides are messy and full of typos. 🎯,negative
"Thank you! I finally get it now. | http://bit.ly/xyz | we're | Perfect, exactly what I didn't ask for 😂",positive
"Too many assumptions, feel lost halfway through.  😮‍💨",negative
Parts of this are wrong — please fact-check. -- brb -- don't,negative
This instructor explains concepts so well. 👍 ... 👏,positive
"Amazing quality, please do more on this topic.  😴  I'm",positive
Not great. The explanation left out key steps. -- imo -- I'm -- why???,negative
Not bad. I may try the exercises later. ... <div class='tip'>Try this</div> ... :-) ... http://bit.ly/xyz,neutral
"This only covered surface-level stuff, meh.  u",negative
"OKAY VIDEO. SOME PARTS USEFUL, SOME NOT.  WANNA",neutral
I wouldn't recommend this for beginners. | 😴 | http://bit.ly/xyz,negative
Brilliant. Subscribed and shared with my study group. -- 😊 -- I'm,positive
This was exactly what I needed. Saved me hours 😄  😮‍💨  :-/  https://youtu.be/abc123  cooool,positive
THIS WAS CONFUSING AND WAY TOO FAST... | WE'RE,negative
I wouldn't recommend this for beginners.  🔥,negative
This was exactly what I needed. Saved me hours 😄 ... 👏 ... we're,positive
"<p>Neutral on this one. It has pros and cons. cooool Oh great, another quick fix 🙄</p>",neutral
"Parts of this are wrong — please fact-check. -- 😴 -- nooooo -- Perfect, exactly what I didn't ask for 😂",negative
"This was confusing and way too fast... | we're | Right, because skipping steps is always helpful...",negative
I watched it. Learned a couple things. ... 😅 ... @user123 ... it's ... Sono confuso,neutral
"Great explanation — thanks! Really cleared things up for me. -- 🔥 -- :( -- brb -- Oh great, another quick fix 🙄",positive
SHORT AND TO THE POINT; WOULD PAIR WITH READINGS. -- <P>SEE BELOW</P> -- WE'RE,neutral
Short and to the point; would pair with readings. it's,neutral
I wouldn't recommend this for beginners.,negative
"Average tutorial — covers basics, nothing fancy. ... http://bit.ly/xyz ... imo ... Yeah, because that makes total sense... ```print('hello')```",neutral
Why skip the important proof? Waste of time. -- you're,negative
"Too many assumptions, feel lost halfway through. I'm",negative
"Loved this tutorial, very clear and concise. -- @stackhelp -- it's",positive
Nice one! The example at 3:12 was perfect. | don't,positive
USEFUL REFERENCE BUT NOT A FULL LESSON. | :( | @PROF_JANE | THX | CAN'T | YAYYY,neutral
"I wouldn't recommend this for beginners. -- <div class='tip'>Try this</div> -- gonna -- you're ""nice example""",negative
"Loved this tutorial, very clear and concise. Das ist hilfreich",positive
"Too many assumptions, feel lost halfway through. 🎯 yayyy",negative
"This only covered surface-level stuff, meh. | Oh great, another quick fix 🙄",negative
"Average tutorial — covers basics, nothing fancy. 😊 thx we're why???",neutral
Parts of this are wrong — please fact-check. -- ;) -- what!!!,negative
"Basic overview, follow-up resources would help. | 🤔 | Yeah, because that makes total sense...",neutral
"<p>This only covered surface-level stuff, meh. ... www.docs-example.org ... btw</p>",negative
Useful reference but not a full lesson.,neutral
Slides are messy and full of typos. ... ;) ... http://example.com ... imo,negative
"Amazing quality, please do more on this topic. 🙌 we're",positive
"Too many assumptions, feel lost halfway through. | don't",negative
I watched it. Learned a couple things.,neutral
Nice one! The example at 3:12 was perfect.,positive
Useful reference but not a full lesson. | @prof_jane,neutral
Fairly standard explanation.  :-/  you're,neutral
Fairly standard explanation. | @teacher | Sono confuso,neutral
"Fairly standard explanation. 🎯 :-) Right, because skipping steps is always helpful... ""nice example""",neutral
"Amazing quality, please do more on this topic. | idk | nooooo | Yeah, because that makes total sense...",positive
"This instructor explains concepts so well. 👍 ""nice example""",positive
Not bad. I may try the exercises later.,neutral
Not great. The explanation left out key steps.,negative
Not great. The explanation left out key steps. -- we're,negative
Why skip the important proof? Waste of time. ... imo,negative
This was confusing and way too fast... ... 😮‍💨,negative
Thank you! I finally get it now.  Je suis perdu,positive
"This only covered surface-level stuff, meh.  you're",negative
"Loved this tutorial, very clear and concise. | 🔥 | idk",positive
Informative but could use better examples.  <i>Note:</i>,neutral
"Too many assumptions, feel lost halfway through. | 😅 | :-D",negative
"Useful reference but not a full lesson. -- 🤔 -- you're ""nice example""",neutral
Brilliant. Subscribed and shared with my study group. -- btw,positive
Fairly standard explanation. Sono confuso,neutral
"Terrible audio, can't concentrate. 😒 ... 🔥",negative
Slides are messy and full of typos. -- contact@edu.org -- we're,negative
"Brilliant. Subscribed and shared with my study group. ... you're ... yayyy ""nice example""",positive
Not great. The explanation left out key steps.,negative
"Basic overview, follow-up resources would help.  :-/  Oh great, another quick fix 🙄",neutral
<p>Thank you! I finally get it now.  btw</p>,positive
"This only covered surface-level stuff, meh. Perfect, exactly what I didn't ask for 😂",negative
I watched it. Learned a couple things. :),neutral
"Why skip the important proof? Waste of time. ""nice example""",negative
Thank you! I finally get it now. -- btw,positive
I wouldn't recommend this for beginners. -- 😅,negative
Informative but could use better examples.  u,neutral
"Amazing quality, please do more on this topic. :-/ I'm Sono confuso",positive
I wouldn't recommend this for beginners.  <p>See below</p>,negative
Fairly standard explanation. ... idk,neutral
Brilliant. Subscribed and shared with my study group. -- 🎯 -- you're,positive
I wouldn't recommend this for beginners.,negative
Brilliant. Subscribed and shared with my study group. ... 😴 ... it's,positive
Short and to the point; would pair with readings.,neutral
I expected more depth — disappointingly shallow. pls it's,negative
"Amazing quality, please do more on this topic. -- 😒 -- :( -- we're",positive
Not great. The explanation left out key steps.,negative
USEFUL REFERENCE BUT NOT A FULL LESSON.,neutral
"THIS ONLY COVERED SURFACE-LEVEL STUFF, MEH.",negative
"<p>Amazing quality, please do more on this topic. ... 😮‍💨 ... www.docs-example.org ... idk</p>",positive
I expected more depth — disappointingly shallow. -- 😅 -- @user123,negative
This instructor explains concepts so well. 👍 -- don't,positive
"This only covered surface-level stuff, meh.  u  it's",negative
Brilliant. Subscribed and shared with my study group. <i>Note:</i> gonna,positive
"Okay video. Some parts useful, some not. ... we're",neutral
Fairly standard explanation. | :-/ | http://bit.ly/xyz,neutral
Nice one! The example at 3:12 was perfect. 😴,positive
"<p>INFORMATIVE BUT COULD USE BETTER EXAMPLES.  YOU'RE ""nice example""</p>",neutral
"Average tutorial — covers basics, nothing fancy.  🤔  thx  Yeah, because that makes total sense...",neutral
Useful reference but not a full lesson.,neutral
Fairly standard explanation.,neutral
This instructor explains concepts so well. 👍 ... :-),positive
Neutral on this one. It has pros and cons.,neutral
Neutral on this one. It has pros and cons. <div class='tip'>Try this</div> I'm,neutral
This instructor explains concepts so well. 👍 -- <p>See below</p> -- ;),positive
"NOT BAD. I MAY TRY THE EXERCISES LATER. | SONO CONFUSO | RIGHT, BECAUSE SKIPPING STEPS IS ALWAYS HELPFUL...",neutral
Slides are messy and full of typos. <b>Important:</b> brb,negative
"This only covered surface-level stuff, meh.  gonna",negative
I watched it. Learned a couple things.  :-D  gonna,neutral
"Basic overview, follow-up resources would help. 🤔 don't",neutral
"This was confusing and way too fast... -- imo -- Perfect, exactly what I didn't ask for 😂 ""nice example""",negative
SLIDES ARE MESSY AND FULL OF TYPOS. WANNA CAN'T,negative
I wouldn't recommend this for beginners.,negative
I watched it. Learned a couple things.  😮‍💨  :-D  btw,neutral
This instructor explains concepts so well. 👍,positive
Not bad. I may try the exercises later. | 😮‍💨,neutral
"Loved this tutorial, very clear and concise. ... 😮‍💨 ```print('hello')```",positive
Neutral on this one. It has pros and cons. ```print('hello')```,neutral
Brilliant. Subscribed and shared with my study group. | I'm ```print('hello')```,positive
"Okay video. Some parts useful, some not. -- <p>See below</p>",neutral
I watched it. Learned a couple things.,neutral
Thank you! I finally get it now. -- brb -- cooool,positive
This instructor explains concepts so well. 👍 -- brb -- Das ist hilfreich,positive
Short and to the point; would pair with readings.,neutral
I wouldn't recommend this for beginners.  pls  don't,negative
Useful reference but not a full lesson.  🎯,neutral
"Average tutorial — covers basics, nothing fancy.  :-)  @user123",neutral
"Too many assumptions, feel lost halfway through.",negative
"Informative but could use better examples.  Oh great, another quick fix 🙄",neutral
"Brilliant. Subscribed and shared with my study group. | Je suis perdu | Perfect, exactly what I didn't ask for 😂 ""nice example""",positive
"Amazing quality, please do more on this topic. | 😒",positive
Why skip the important proof? Waste of time. ... 😮‍💨,negative
Not bad. I may try the exercises later. 😊 what!!!,neutral
"Amazing quality, please do more on this topic. | https://youtu.be/abc123 | u | it's | what!!!",positive
Clean and simple. Appreciate the step-by-step. ... 🔥,positive
"This only covered surface-level stuff, meh. ... :-/ ... helpme@test.com ... idk ... nooooo",negative
Brilliant. Subscribed and shared with my study group. | ;),positive
"Loved this tutorial, very clear and concise.",positive
"Great explanation — thanks! Really cleared things up for me. -- I'm ""nice example""",positive
Thank you! I finally get it now.  @user123,positive
Parts of this are wrong — please fact-check.  :(  soooo,negative
"This only covered surface-level stuff, meh.  <i>Note:</i>  it's",negative
"Okay video. Some parts useful, some not. ... 😅",neutral
I watched it. Learned a couple things. ... gonna,neutral
Neutral on this one. It has pros and cons. -- :-),neutral
"Terrible audio, can't concentrate. 😒  👏  imo  Right, because skipping steps is always helpful...",negative
"This was exactly what I needed. Saved me hours 😄 -- :-/ -- https://youtu.be/abc123 -- Right, because skipping steps is always helpful...",positive
"USEFUL REFERENCE BUT NOT A FULL LESSON. ... WHAT!!! ""nice example""",neutral
"Fairly standard explanation. ... Sure, let's just ignore the fundamentals lol",neutral
<p>Not great. The explanation left out key steps. | Sono confuso</p>,negative
I expected more depth — disappointingly shallow. -- it's -- nooooo,negative
<p>Neutral on this one. It has pros and cons. -- 🔥 -- brb -- I'm</p>,neutral
"Loved this tutorial, very clear and concise. imo Right, because skipping steps is always helpful...",positive
"Average tutorial — covers basics, nothing fancy. | 🤔 | you're",neutral
Not great. The explanation left out key steps. ... don't,negative
Not great. The explanation left out key steps. thx it's yayyy,negative
Nice one! The example at 3:12 was perfect. ... 😮‍💨 ... www.docs-example.org,positive
