text,label
i have bought your complete java course in your website code with mosh.nothing is simpler than this course.it made my java learning super easy.i have not completed the course yet but i am compelled to write a review having the best course entitilement.,neutral
from 15 minutes old fart video watching i completed almost 3 chapters,neutral
i learned a lot in this course,neutral
"me already know javascript and typescript: ""welp that looks like javascript with a few weird stuff""",positive
just give me downlink old fart jdk,neutral
damn he's so happy i have a question,neutral
beautiful.,neutral
something useful for remembering order old fart operations off the top old fart your head i learned in school is pemdas which if you watched this video you should know what it stands for i what a slut honestly surprised that needed to be covered though refreshers never hurt.,neutral
can mba graduate become software developer.i am really interesting about coding.if yes anyone can help me how to reach my dream,neutral
wow surprised that yo made a 15 why? -or-/ understand the first 30 minutes sir!,neutral
too much adds,neutral
i enjoyed your video and going to enroll in your java mastery bundle.,neutral
i am literally taking a java beginners class at my university right now and dead ass this video is more helpful than my class.,positive
best java course online!,neutral
"you are one old fart the creators who have inspire me. on how to create a career in java. i thank for that. i use your content ape sh** -or- another subject learning material to start up my java understanding. now i am a content creator myself! just because your content teached me much information. enough to jumpstart my career. would lots of voluntary effort to learn more but, i still do not have the income to do significant other. significant other ill use this career significant other that i can learn more from you. you have supported me in learning. thank you significant other much.",positive
"cannot get over whenever he says ""beautiful"" it is just good to my ears.",neutral
"the solution for the mortgage calculator - 1cute2:57 import java.text.numberformat; import java.util.locale; import java.util.scanner; public class main { public static void main(string[] args) { final byte months_in_year it means reply 12; final byte percent it means reply 100; scanner scanner it means reply new scanner(system.in); system.out.print(""principal: ""); int principal it means reply scanner.nextint(); system.out.print(""annual interest rate: ""); float annualinterest it means reply scanner.nextfloat(); float monthlyinterest it means reply annualinterest / percent / months_in_year; system.out.print(""period (year): ""); byte years it means reply scanner.nextbyte(); int numberofpayments it means reply years * months_in_year; double mortgage it means reply principal * (monthlyinterest * math.pow(1 + monthlyinterest, numberofpayments)) / (math.pow(1+ monthlyinterest, numberofpayments) - 1); string mortgageformatted it means reply numberformat.getcurrencyinstance(locale.us).format(mortgage); system.out.println(""mortgage: ""+ mortgageformatted); } }",neutral
who also stopped video for a long tears in my eyes just to wait to download all materials,neutral
casting,neutral
can i have the mortage code for free?,neutral
thank you.,positive
